,id,Recipient (video or comment),comment
1149,UgxVep3IG1HWeIrvLUt4AaABAg.8q63xe9TNUY9CHDrB3xtFS,UgxVep3IG1HWeIrvLUt4AaABAg,This had me dying
1150,UgxVep3IG1HWeIrvLUt4AaABAg.8q63xe9TNUY9AUBZKRYCzK,UgxVep3IG1HWeIrvLUt4AaABAg,Same in 6 th grade in 8 th now
1151,UgxVep3IG1HWeIrvLUt4AaABAg.8q63xe9TNUY99psTkRI8o1,UgxVep3IG1HWeIrvLUt4AaABAg,Yessssss rn
1152,UgxVep3IG1HWeIrvLUt4AaABAg.8q63xe9TNUY99YibiCVu9T,UgxVep3IG1HWeIrvLUt4AaABAg,Mrs tellen...................
1153,UgxVep3IG1HWeIrvLUt4AaABAg.8q63xe9TNUY997qFzDgY1a,UgxVep3IG1HWeIrvLUt4AaABAg,We have to watch alone because of online school._.
1154,UgxVep3IG1HWeIrvLUt4AaABAg.8q63xe9TNUY98TRhlR-7F7,UgxVep3IG1HWeIrvLUt4AaABAg,My World history teacher
1155,UgxVep3IG1HWeIrvLUt4AaABAg.8q63xe9TNUY97iEu50rvft,UgxVep3IG1HWeIrvLUt4AaABAg,My teacher didn't but came because I play Assassins Creed 2
1156,UgxVep3IG1HWeIrvLUt4AaABAg.8q63xe9TNUY97XmGQbdl_1,UgxVep3IG1HWeIrvLUt4AaABAg,My history teacher
1157,UgxVep3IG1HWeIrvLUt4AaABAg.8q63xe9TNUY96zmo3WHKdZ,UgxVep3IG1HWeIrvLUt4AaABAg,i like how there's no dislikes!!
1158,UgxVep3IG1HWeIrvLUt4AaABAg.8q63xe9TNUY96Gz0t1piZK,UgxVep3IG1HWeIrvLUt4AaABAg,I showed my teacher lol
1159,UgxVep3IG1HWeIrvLUt4AaABAg.8q63xe9TNUY9650SX5wBU-,UgxVep3IG1HWeIrvLUt4AaABAg,Same lmaoo
1160,UgxVep3IG1HWeIrvLUt4AaABAg.8q63xe9TNUY95SE51M5xLN,UgxVep3IG1HWeIrvLUt4AaABAg,yup (=
1161,UgxVep3IG1HWeIrvLUt4AaABAg.8q63xe9TNUY94pMT5WiNj1,UgxVep3IG1HWeIrvLUt4AaABAg,Same
1162,UgxVep3IG1HWeIrvLUt4AaABAg.8q63xe9TNUY92AhKeoHVGr,UgxVep3IG1HWeIrvLUt4AaABAg,Shannon King is it’s so good
1163,UgxVep3IG1HWeIrvLUt4AaABAg.8q63xe9TNUY91pYU0LrNhP,UgxVep3IG1HWeIrvLUt4AaABAg,Yup
1164,UgxVep3IG1HWeIrvLUt4AaABAg.8q63xe9TNUY91eZfi2Y4iD,UgxVep3IG1HWeIrvLUt4AaABAg,Good ol' 6th grade social studies...
1165,UgxVep3IG1HWeIrvLUt4AaABAg.8q63xe9TNUY91cInu_Hc09,UgxVep3IG1HWeIrvLUt4AaABAg,"Yeah we watched this too last year  emoji_face_with_tears_of_joy  ngl I wasn’t surprised tho, that class was pretty much on crack the entire year"
1166,UgxVep3IG1HWeIrvLUt4AaABAg.8q63xe9TNUY916xcg5-11L,UgxVep3IG1HWeIrvLUt4AaABAg,Shannon King our showed Mesopotamia
1167,UgxVep3IG1HWeIrvLUt4AaABAg.8q63xe9TNUY90HYtbDwmfG,UgxVep3IG1HWeIrvLUt4AaABAg,Cool my teacher put this song when I'm in 6th Grade
1168,UgxVep3IG1HWeIrvLUt4AaABAg.8q63xe9TNUY9-X8YO1Z4v4,UgxVep3IG1HWeIrvLUt4AaABAg,Shannon King yep
1169,UgxVep3IG1HWeIrvLUt4AaABAg.8q63xe9TNUY9-1icRrt2ya,UgxVep3IG1HWeIrvLUt4AaABAg,My teacher Mrs Harvey showed my class in sixth grade
1170,UgxVep3IG1HWeIrvLUt4AaABAg.8q63xe9TNUY8yhnQSCziiI,UgxVep3IG1HWeIrvLUt4AaABAg,Wow your teacher is epic
1171,UgxVep3IG1HWeIrvLUt4AaABAg.8q63xe9TNUY8vHtuTHJImu,UgxVep3IG1HWeIrvLUt4AaABAg,You teacher is cool
1172,UgxVep3IG1HWeIrvLUt4AaABAg.8q63xe9TNUY8udxVEZfrhM,UgxVep3IG1HWeIrvLUt4AaABAg,My teacher did
1173,UgxVep3IG1HWeIrvLUt4AaABAg.8q63xe9TNUY8ubgsp25V9o,UgxVep3IG1HWeIrvLUt4AaABAg,History teacher
1174,UgxVep3IG1HWeIrvLUt4AaABAg.8q63xe9TNUY8tqHD1ZP9lm,UgxVep3IG1HWeIrvLUt4AaABAg,yeah mine to we watched them all we just got to watch medival
1175,UgxVep3IG1HWeIrvLUt4AaABAg.8q63xe9TNUY8toEml5Ko8W,UgxVep3IG1HWeIrvLUt4AaABAg,Yep my social studies teacher
1176,Ugy1MSS3m9Z7qdmR_f54AaABAg,m5V-IK1cEtE,I love this song but also the baby  emoji_baby  was cute  emoji_heart_suit  emoji_heart_suit  emoji_heart_suit  emoji_heart_suit  emoji_rose  emoji_rose  emoji_rose 
1177,UgyNsI3zBoUBdi-JjWZ4AaABAg,m5V-IK1cEtE,Anyone from lake in 7 th grade if so hi I have mr wart man
1178,UgyqHR6SA73t_y55P7R4AaABAg,m5V-IK1cEtE,Hi Mr. Farmer
1179,Ugzx4rRBaJ7hBIjOTkh4AaABAg,m5V-IK1cEtE,Me and my class (6th grade) love this so much and it actually helped us understand  emoji_face_with_tears_of_joy 
1180,Ugwzu_Si9Tj-lbH75E94AaABAg,m5V-IK1cEtE,Man that's how I beat Pompey
1181,Ugz1FA_gxoI8htZt1WF4AaABAg,m5V-IK1cEtE,Loved it  emoji_face_with_tears_of_joy  emoji_face_with_tears_of_joy  emoji_face_with_tears_of_joy  emoji_face_with_tears_of_joy  emoji_face_with_tears_of_joy 
1182,UgzUkAN2ssukgrYuZRp4AaABAg,m5V-IK1cEtE,Pax Romana is Roman Peace by the way. This was on my test in 6th grade. emoji_face_with_tears_of_joy 
1183,UgwqlfIbZzgj_xCnoEB4AaABAg,m5V-IK1cEtE,Dumb
1184,Ugx_6WhSyGoRNgofU3R4AaABAg,m5V-IK1cEtE,i love you
1185,Ugz3VRQIYIbEq5BAD_14AaABAg,m5V-IK1cEtE, emoji_thinking_face  emoji_thinking_face  emoji_face_savoring_food  emoji_face_savoring_food  emoji_face_savoring_food 
1186,UgwVZWh7RlZ6OjdPJqh4AaABAg,m5V-IK1cEtE,343 demons disliked this
1187,UgzpPpGnskPRUNu-7q94AaABAg,m5V-IK1cEtE,6 grade
1188,UgxKRkXHF07Di3XcM8h4AaABAg,m5V-IK1cEtE,We watched this in 5th grade and it has been my favorite ever since.
1189,UgxKRkXHF07Di3XcM8h4AaABAg.8oDI9S4D_pO9Rgi9gqAlYc,UgxKRkXHF07Di3XcM8h4AaABAg,@The Void Crepe as all things should be
1190,UgxKRkXHF07Di3XcM8h4AaABAg.8oDI9S4D_pO9Rgbs0okNWT,UgxKRkXHF07Di3XcM8h4AaABAg,"Wait, that's illegal."
1191,Ugz0GXDI2A4y706mdCV4AaABAg,m5V-IK1cEtE,It feels weird listening to this knowing everything he talks about before 7th grade i knew nothing NOTHING about Rome now I know all of this
1192,UgzklZ54o3u-YYehZGh4AaABAg,m5V-IK1cEtE,Smells like 6th grade
1193,Ugw3YqNUwJsGcbh0Px94AaABAg,m5V-IK1cEtE,Year 5 memories... :(
1194,Ugy3pZNrd74Rm3Wtabt4AaABAg,m5V-IK1cEtE,I love Rome
1195,UgyiVrjumxI6g5sHBLN4AaABAg,m5V-IK1cEtE,"Sixth Grade World History is officially the best class, in my opinion. Mr. Nicky, you are the best."
1196,Ugyt2s6TVf8hb05Of_d4AaABAg,m5V-IK1cEtE,my son told me to watch this and it so funny and he told me that his ss teacher always play every song of yours
1197,UgwJkO7-HswtV90XE454AaABAg,m5V-IK1cEtE,Play it at 1.25.You will thank me. Sub for contenet.
1198,UgwJkO7-HswtV90XE454AaABAg.8nPU57TzEFo8pp5OVHoMuc,UgwJkO7-HswtV90XE454AaABAg,Thx
1199,UgzOxKJAGpuRC-Kv6YV4AaABAg,m5V-IK1cEtE,"Back when I was in 6th grade, my social studies teacher always played these songs. It was kinda funny."
1200,UgzheHCakfMkZDsQMzN4AaABAg,m5V-IK1cEtE,"I told my teachers about Mr. Nicky and after that, we have been listening to him since. HE IS AMAZING!!!! #PAX ROMANA!!!! listening"
1201,UgzheHCakfMkZDsQMzN4AaABAg.8nCZEwMlcAY90KLFxPVpiQ,UgzheHCakfMkZDsQMzN4AaABAg,* #PAXROMANA
1202,UgxcGQVrOmQTbj_wlbJ4AaABAg,m5V-IK1cEtE,IS THAT A BED SHEET YOU'RE WEARING? MY FAVORITE PART!!!!!!!!
1203,UgxR6K2YLP4avSDCtfR4AaABAg,m5V-IK1cEtE,":)- Too funny, and catchy, actually helped with a history project in the begining of the year. LOL!"
1204,Ugxo9nIxkbgy5_dtWbp4AaABAg,m5V-IK1cEtE,six grade memories. we stan
1205,UgzUYYNcWI4XLBtyp6N4AaABAg,m5V-IK1cEtE,To this day I will never forget the ancient civilization songs that we listened to in 6th-grade social studies.
1206,UgxQlTmgGTANVFiC-nZ4AaABAg,m5V-IK1cEtE,If you liked this watch this https://www.youtube.com/watch?v=fdblRch6m3g
1207,Ugzw8oDBBQd_3TAdJrZ4AaABAg,m5V-IK1cEtE,3:20 see? Even Augustus says it Laurel. XD
1208,Ugz672Onsw78EBVwNHB4AaABAg,m5V-IK1cEtE,0:40
1209,UgzYWne8v5Z6rH55syp4AaABAg,m5V-IK1cEtE,Donkey
1210,UgwIx3X_MzTbN7SU8Il4AaABAg,m5V-IK1cEtE,Nice. Time to get ahead of my Social Studies class.
1211,Ugy5gTX6mhHoIkSYyeV4AaABAg,m5V-IK1cEtE,.
1212,UgyYXq4G5p5DnU9KNUh4AaABAg,m5V-IK1cEtE,"oof, ty mr nicky"
1213,UgxjBw-ytohUWztAXkJ4AaABAg,m5V-IK1cEtE,I watch in class  emoji_squinting_face_with_tongue  7th
1214,Ugyb2pfxSz9enP1k6sp4AaABAg,m5V-IK1cEtE,I am in 6 grade and my teacher made us listen to this for a straight 30 min!!
1215,UgxKR88UOUl3R3VclrJ4AaABAg,m5V-IK1cEtE,"Bruh, I listened to this song 6 times yesterday, and it was really badly stuck in my head, and the best part was that we actually learn something from it!!!!!!!!!!!!!"
1216,Ugy0ukJTsNYu0PiMkGN4AaABAg,m5V-IK1cEtE,ROMA CAPVT MVNDI
1217,UgxZqQ8hg5UsxgkyFy54AaABAg,m5V-IK1cEtE,WE WERE WATCHING THIS TODAY IN HISTORY AND I WAS LAUGHING SO HARD BYE
1218,Ugy-JQOE1dtcpZS1xi94AaABAg,m5V-IK1cEtE,Hi I like your cool video Mr. Nicky  you learned me things from this video if it's ok with you can you subscribe to my channel please.
1219,Ugwr-wm3poXl0l-KQUp4AaABAg,m5V-IK1cEtE,nice Mr Francis social studies teacher she awesome-alex Murphy
1220,Ugy1pszSDsduEUg_Rhp4AaABAg,m5V-IK1cEtE,So many 6th grade memories!!!
1221,UgzCUtMa2JJ7PBG5g_F4AaABAg,m5V-IK1cEtE,hey I'm watching this in the class with him
1222,UgycrXSEy4KTTGkiC4h4AaABAg,m5V-IK1cEtE,"The dislikes are from the Mainland Greeks, Germanics, and Carthagians (Rhodos was an ally to Rome and was a Greek state)"
1223,UgwjEllLNWrwWNjAYQB4AaABAg,m5V-IK1cEtE,We listen to these songs almost every day in Sixth grade :-( I’m going into Seventh now :-((
1224,UgwjEllLNWrwWNjAYQB4AaABAg.8iAOMsjE_MH90KLmsVKgbS,UgwjEllLNWrwWNjAYQB4AaABAg,NOOO
1225,Ugx7_td6m7Jv874XaH94AaABAg,m5V-IK1cEtE,My birthday is in August oh god.
1226,Ugx7_td6m7Jv874XaH94AaABAg.8hsgl342weA8mUNtZO49GF,Ugx7_td6m7Jv874XaH94AaABAg,Same mine’s August 29
1227,Ugx7_td6m7Jv874XaH94AaABAg.8hsgl342weA8kfTdeuKq8T,Ugx7_td6m7Jv874XaH94AaABAg,Happy birthday
1228,UgwkxwqNn7cTiRFP1Px4AaABAg,m5V-IK1cEtE,A song on the Etruscans .the founders of rome!!! emoji_Italy 
1229,Ugyzv_eLAtJLsgAjpBd4AaABAg,m5V-IK1cEtE,mr nicky sounds like a jelius ceaser when his discipals stabbed him to death only 20 dollars in his pocket going out for a car socket only has enough gas to pass his ass and they murder the romans and say what are you on drugs of course he was
1230,UgwRlAZlYCBpBCikYDR4AaABAg,m5V-IK1cEtE,This is my fun memory from grade 4
1231,Ugydwh79SIKKxNjaE094AaABAg,m5V-IK1cEtE,3:18 yanny and robe?
1232,UgyjeF0hgTwHhX8leWB4AaABAg,m5V-IK1cEtE,Sup
1233,UgwajNwqwsTO7YpviN94AaABAg,m5V-IK1cEtE,I had to listen to most your songs for over an hour because our teacher made us.
1234,UgxkwP9CmdBrmr70t6p4AaABAg,m5V-IK1cEtE,This is what I needed for my project
1235,Ugz-p-cOnHzyiyEnYhh4AaABAg,m5V-IK1cEtE,"last day of sixth grade today did mesopotamia, greece, and rome different egypt song"
1236,Ugy6b3Ugh6mYCC0qhc94AaABAg,m5V-IK1cEtE,Aqueducts**.
1237,UgxpoaHikh8-zAoMRDV4AaABAg,m5V-IK1cEtE,did it say roman empire: 27-193?
1238,UgxkZJuH8BgDj5DdGoN4AaABAg,m5V-IK1cEtE,Today at school Mr.nicky came to my school and made a song with us and next week on Thursday I'm gonna be on YouTube
1239,UgzlxRtV-TkPlE2-XcJ4AaABAg,m5V-IK1cEtE,I  wear a laurel and robe.Its called a toga though. My life
1240,Ugw5F5ZLYPzyZ-Y1KAV4AaABAg,m5V-IK1cEtE,um wht?
1241,Ugwac5PB05krdVJFBpp4AaABAg,m5V-IK1cEtE,This song is godly
1242,UgyhRjZRL4w7FOiDb3R4AaABAg,m5V-IK1cEtE,Make more Rome raps nowwwwwwwwwwwwwwwwwwwwwwww
1243,UgyqB409HVRDcxC_1nh4AaABAg,m5V-IK1cEtE,Remembers sixth grade Im old...
1244,Ugwg-DKcZEI-mspBqmd4AaABAg,m5V-IK1cEtE,Play this for your class my class got turnt we all started waving out arms you’ll have a good time.
1245,Ugx7aA0uKXSmjZP03ZR4AaABAg,m5V-IK1cEtE,Today mr nicky went to my school
1246,UgyyjUM_tjA7cQmwxwl4AaABAg,m5V-IK1cEtE,The Greatest Rap Of All Time
1247,UgwDQEDiRGXGHbJUKSp4AaABAg,m5V-IK1cEtE,Lol ima 6 grader
1248,Ugxvb1FASxnFpm5e-fJ4AaABAg,m5V-IK1cEtE,Aqueducts*
1249,UgwdUiV8ihZreorHDLt4AaABAg,m5V-IK1cEtE,I used this song for a project and my class wanted to play it over again. 6th grade memories man
1250,UgwKc4bOaKY3zDJvm-54AaABAg,m5V-IK1cEtE,you went to Washington middle school and you went to Ms Morris's then we had an assembly also you are the reason why I started my YouTube channel.
1251,UgzvMT8pCV3JmAoj3jZ4AaABAg,m5V-IK1cEtE,Hi
1252,UgwQhfmByoLRfOPfZkN4AaABAg,m5V-IK1cEtE,I remember listening to this in 6th grade and this was our jam. Ev3ry0n3 will r3m3mbEr th3 nAm3 Mr. NIckY
1253,Ugx4GVVQwptFXOkEMt14AaABAg,m5V-IK1cEtE,Just want to say it was a pleasure getting to meet you today at the assembly at my school and also thanks for taking the time to get a selfie with me
1254,Ugz4yXKttH-2qiq8gUV4AaABAg,m5V-IK1cEtE, emoji_thumbs_down  emoji_thumbs_down  emoji_thumbs_down  emoji_thumbs_down 
1255,UgzrrZpLnMRpjbkO3754AaABAg,m5V-IK1cEtE,This is so weird not having my classmates and teacher sing this with me. We will SCREAM it in class but we listen to them when state testing is over. I wish 6th had a music class in my school
1256,UgzrrZpLnMRpjbkO3754AaABAg.8fCHM2y8cWq8fCHaTafTz0,UgzrrZpLnMRpjbkO3754AaABAg,We still listen to them we just don't scream the lyrics
1257,Ugx1qg7ZlDhi_i3r_AB4AaABAg,m5V-IK1cEtE,this deserves the top social artist billboard award.- nicki
1258,Ugy4BWNGd-M6rnO87yF4AaABAg,m5V-IK1cEtE,PLZ DO AN INDUSTRIAL AGES SONG
1259,UgxSnHyYW5oUIosY6GV4AaABAg,m5V-IK1cEtE,You are my hero
1260,UgxnV5cN6HnRYEAFUFd4AaABAg,m5V-IK1cEtE,My 7th grade world history teacher plays this every morning.
1261,UgxgMQTXmNHuCeBmXhN4AaABAg,m5V-IK1cEtE,Roman Noodles
1262,UgxgMQTXmNHuCeBmXhN4AaABAg.8eq7Va4hv8a8kfTfvMuRAE,UgxgMQTXmNHuCeBmXhN4AaABAg,Best comment
1263,Ugx0EflcjJc5hnYVVwp4AaABAg,m5V-IK1cEtE,Why teachers shouldn't be on YouTube
1264,Ugyg4fNhTDI4LOr8-xJ4AaABAg,m5V-IK1cEtE,My teacher fav song
1265,UgzJ0zgKDdoXCOK4OQl4AaABAg,m5V-IK1cEtE,3:49 XD
1266,UgxTk7rH71Ilj5qOD1J4AaABAg,m5V-IK1cEtE,I LOVE MY S.S TEACHER
1267,Ugw8U0_TfKXjlrVQbqx4AaABAg,m5V-IK1cEtE,Liked it
1268,Ugzvddm0frFGX5Mla9N4AaABAg,m5V-IK1cEtE,COME TO MY SCHOOL LARSON MIDDLE SCHOOL HMU ILL GET YOU IN
1269,Ugx7AjwkooWvp16tlHZ4AaABAg,m5V-IK1cEtE,My ss teacher always plays your songs
1270,UgxuZGP1A2wrxkLTFd14AaABAg,m5V-IK1cEtE,i watched this is class everyone loves this in my class so i searched it up and still listening to it.....Mr.Nicky is awesome!#socialstudieshelper
1271,UgzG3fiCfJewqwSgo4h4AaABAg,m5V-IK1cEtE,hi
1272,UgzKK4t6FwA4uW6rwt54AaABAg,m5V-IK1cEtE,lol viva roma
1273,UgwuMRmUUju-5rqeash4AaABAg,m5V-IK1cEtE,81
1274,Ugz-gnsKsH6PdD9ivfJ4AaABAg,m5V-IK1cEtE,"Mrs Walters is my history teacher! This is very helpful, and Thank you mr Nicky"
1275,UgygHWsAeFQeUX0xV7h4AaABAg,m5V-IK1cEtE,"my teacher, Mrs. geater lets us listen to this all the time in social studies it also helps us learn and have fun!"
1276,UgwapPRdk5zaSpqi8V94AaABAg,m5V-IK1cEtE,Hey Ms. Jobst
1277,Ugx9czRkEBLhEf6Zzjh4AaABAg,m5V-IK1cEtE,Ah I’m in 6th grade and we listen to these all the time
1278,UgxaXKh7SWD6kkywyT54AaABAg,m5V-IK1cEtE,Sixth grade train rolls in.
1279,UgxaXKh7SWD6kkywyT54AaABAg.8e1h865oDhA8e4M6ahvWNd,UgxaXKh7SWD6kkywyT54AaABAg,Galazzi same
1280,Ugwiohzf-BvpE0PtOoF4AaABAg,m5V-IK1cEtE,My teacher Mr. Fuson plays your songs every time we start a new place  emoji_face_with_tears_of_joy  I love these songs
1281,Ugw64RMAGRl1mmgjFg54AaABAg,m5V-IK1cEtE,I love your songs
1282,Ugzk_O5pFMepyeaJ9UV4AaABAg,m5V-IK1cEtE,we're not on this chaptuere but I like songs this is what I study for
1283,Ugw-5pjhNI5aWy9rDFh4AaABAg,m5V-IK1cEtE,I am in 3rd grade and we sing this all the time. Love your songs.
1284,UgzZeBKbCy0TW_-0O4h4AaABAg,m5V-IK1cEtE,Who watched this in Mrs. howordsClass
1285,UgydZyghI636AqKwOJx4AaABAg,m5V-IK1cEtE,Are these on ITunes?
1286,UgzJU15QuThvv5SwJs94AaABAg,m5V-IK1cEtE,We listen to the song in history everyone is cracking up
1287,UgzqinzTogI1SdLP0hB4AaABAg,m5V-IK1cEtE,Better than the Mesopotamia song
1288,UgwwHottgSoh686vI154AaABAg,m5V-IK1cEtE,YEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEET
1289,Ugybw15eO4ig3RHvGKR4AaABAg,m5V-IK1cEtE,catchy
1290,Ugzl-IG8dGq_Q9oRciN4AaABAg,m5V-IK1cEtE,Hi Mr. McDonough’s 6th grade
1291,Ugx4x__vhIPX7-MIxPJ4AaABAg,m5V-IK1cEtE,Lol I just listened to this today because we just learned about Rome your so funny
1292,Ugx566DsGm9mmfmjVSx4AaABAg,m5V-IK1cEtE,My favorite civilization
1293,Ugx0edRws6z-2PagJGB4AaABAg,m5V-IK1cEtE,paxa romana
1294,UgxwnLVHG_pnNZHzOcx4AaABAg,m5V-IK1cEtE,4k Roman soldiers likes gonna kill them. #6grade memories. Great song my teacher played this one I can still remember it. That was a food day.
1295,Ugz7G70UFu2aaVgWZ3d4AaABAg,m5V-IK1cEtE,This is definetly my favorite video you’ve done emoji_thumbs_up_medium-light_skin_tone  can you please do a song to “cup song” ?
1296,UgznOKpRDZlszvYMl_d4AaABAg,m5V-IK1cEtE,Awsome!
1297,UgwtR6FbXKmIxyl2v2N4AaABAg,m5V-IK1cEtE,Man my teacher is so obsessed with your songs!
1298,UgxSkyEn-v2VVjwlwwd4AaABAg,m5V-IK1cEtE,I love this song
1299,Ugz3JwCtyJJJc1J_Mkd4AaABAg,m5V-IK1cEtE,Ya hi mrs hall
1300,Ugz06MSHA3qV6NotDCl4AaABAg,m5V-IK1cEtE,Ist good :D
1301,UgykJcHYvCJt-nQCXVV4AaABAg,m5V-IK1cEtE,Is that a bedsheet your wearing?- NerdOfRome 132 BCE
1302,UgwPB-HDqj4DENb7rhB4AaABAg,m5V-IK1cEtE,Were u reading Livy’s Book too much? LOL IM LAUGHING SO MUCH THAT NERD VOICE THO
1303,UgzVRGAjqiGysPvLTxN4AaABAg,m5V-IK1cEtE,240 Barbarians disliked
1304,UgwZCRGbivK6zCOgjwR4AaABAg,m5V-IK1cEtE,really funny
1305,Ugw-eXVXIUk046pYEUh4AaABAg,m5V-IK1cEtE,OMG ITS REMUS LUPIN
1306,Ugy-xZBl4EfaZAw-Gl94AaABAg,m5V-IK1cEtE,this makes me so happy
1307,UgwjInr3o4B608fUtzt4AaABAg,m5V-IK1cEtE,Lol my history tech showed this to us and we died thanks for this great vid
1308,UgwWmkgvEuc9qJD4vNh4AaABAg,m5V-IK1cEtE,Welp our teacher makes us listen to this
1309,Ugy2asBzcebwynUYluN4AaABAg,m5V-IK1cEtE,Is any one better then Mr nicky
1310,Ugy2asBzcebwynUYluN4AaABAg.8bvzQYL2hcl90UeyRvjDZB,Ugy2asBzcebwynUYluN4AaABAg,No
1311,Ugy2asBzcebwynUYluN4AaABAg.8bvzQYL2hcl8ed63-re7oP,Ugy2asBzcebwynUYluN4AaABAg,Yes almost everyone in the world
1312,UgyulZX7ZlVhNZD_2BF4AaABAg,m5V-IK1cEtE,FOR ROME!!!!!!!
1313,UgxWo_aotn4VooWn1D54AaABAg,m5V-IK1cEtE,Why did I like this in the 6th grade emoji_face_with_tears_of_joy  emoji_face_with_tears_of_joy  emoji_face_with_tears_of_joy 
1314,Ugy76Qib7Ivz5H94qvB4AaABAg,m5V-IK1cEtE,#6th grade math lol good jams
1315,UgyDZdAeKzbi1mK9rlV4AaABAg,m5V-IK1cEtE,3k Romans liked
1316,Ugz0rwx0JIf4KRKSg0J4AaABAg,m5V-IK1cEtE,230 Sumerians disliked
1317,UgyJ2Ei8NIivKiPQtA94AaABAg,m5V-IK1cEtE,"""Is that a bedsheet you're wearing?"""
1318,UgyJ2Ei8NIivKiPQtA94AaABAg.8bDa4ZXCRBu9JgC8ZpA8m_,UgyJ2Ei8NIivKiPQtA94AaABAg,And what’s it to ya
1319,UgyJ2Ei8NIivKiPQtA94AaABAg.8bDa4ZXCRBu9GpVnu6UZoX,UgyJ2Ei8NIivKiPQtA94AaABAg,"yes, why are you asking"
1320,Ugxvn8WIeWmMC8XoerF4AaABAg,m5V-IK1cEtE,Now 226barbarians disliked
1321,Ugz-6v3ilKMhHZ-rsDF4AaABAg,m5V-IK1cEtE,yeah i love youre songs mr.nicky
1322,Ugw2dXxpR4EY4yINg294AaABAg,m5V-IK1cEtE,Why isnt there Japan??
1323,Ugw1UOSdV4Rnu0IbJ0d4AaABAg,m5V-IK1cEtE,you make really cool music
1324,UgyZkSdcq0A6nimaarp4AaABAg,m5V-IK1cEtE,This is the best song I’ve ever heard in my entire life.
1325,UgyEd9cP7O7FSz6m4HZ4AaABAg,m5V-IK1cEtE,I'm going to pop some tax I got 20 dollars in my pockte
1326,UgzEB2JHikWmQnvWcbR4AaABAg,m5V-IK1cEtE,Cool
1327,UgxaNZrRM_enJzhKygx4AaABAg,m5V-IK1cEtE,I'm naming  my kids Remus and Romulus
1328,UgxyknpydVMjjNxvBs54AaABAg,m5V-IK1cEtE,This is perhaps the best channel I have ever encountered on Youtube.
1329,UgxZrxZguQ6ThKIgvNt4AaABAg,m5V-IK1cEtE,We don't know for sure if Cesar was murder by senators it is a cold  case boom roasted
1330,UgwFl3Y64oCPGO9SpBJ4AaABAg,m5V-IK1cEtE,It is is so annoying he says  Tiber rivers instead of tiber river
1331,Ugyhj4qBAeEih2hkeZF4AaABAg,m5V-IK1cEtE,love it
1332,Ugxhl5B0tHurh5rHllp4AaABAg,m5V-IK1cEtE,Best song ever
1333,UgxhW_v93xSxlm3nPz54AaABAg,m5V-IK1cEtE,Lol
1334,UgyVyFHuPf1Bq21Gy-N4AaABAg,m5V-IK1cEtE,WE AMERICANS ARE THE NEW ROMANS...THANKX FOR THE VIDEO...
1335,Ugxuh1v-SW1d7VypiFh4AaABAg,m5V-IK1cEtE,It sounds like ramen noodles lol
1336,UgyqfYZ6rlWeucQFobp4AaABAg,m5V-IK1cEtE,THIS I AMAZING!!
1337,UgzGCIBYzRu8M3KXm9Z4AaABAg,m5V-IK1cEtE,My s.s teacher plays your songs
1338,UgySrQJcmHRLKD87rEp4AaABAg,m5V-IK1cEtE,Lit
1339,UgwuYRGVCTUKFYFHWdV4AaABAg,m5V-IK1cEtE,We saw this in Spanish
1340,Ugy_TZUfpw_LEpTkje54AaABAg,m5V-IK1cEtE,My Spanish/Latin teacher showed me this during class
1341,Ugw0alzncmRH0Hv_j8t4AaABAg,m5V-IK1cEtE,this is the best education song parody I've ever heard
1342,Ugz_Y3P3m3qgtouJj0t4AaABAg,m5V-IK1cEtE,What you see: CarthageWhat Scipio Aemilianus sees: salt
1343,UgwCiOXHeCYxb8DXx494AaABAg,m5V-IK1cEtE,I watched this in class
1344,Ugz4k4w8QusxfTIq4Hd4AaABAg,m5V-IK1cEtE,6th grade lmao
1345,UgyJi687bZcSdIuM74N4AaABAg,m5V-IK1cEtE,Most of my ancestors see from Sisily (sorry I don't spell well)
1346,Ugzq3HLRJGrckz4QeBF4AaABAg,m5V-IK1cEtE,6th grade flashbacks
1347,UgwfLxMuAyjYjds89SZ4AaABAg,m5V-IK1cEtE,Mi miss me puso este vídeo y todos los de mr nicky
1348,UgzIP-vZHQ9pizze22h4AaABAg,m5V-IK1cEtE,Oml emoji_face_with_tears_of_joy My Social Studies teacher always plays your song and we all start singing it and it a really catchy song  emoji_OK_hand_light_skin_tone 
1349,Ugy-0GIxhWsOr9rUthF4AaABAg,m5V-IK1cEtE,Do you know who Ms. Mcarthy is Mr. Nicky
1350,UgzTqNtl2LLSaOaox-N4AaABAg,m5V-IK1cEtE,I can't wait for my class to here this song!
1351,UgyLSAyiz8JlHMtMJw14AaABAg,m5V-IK1cEtE,What's the original song about this again?
1352,Ugz18r7r6que3G_YcLF4AaABAg,m5V-IK1cEtE,I wish Mr.Nicky was my history teacher lol instead I have a triggered teacher
1353,UgxDS-SkSRjSXIzv8x14AaABAg,m5V-IK1cEtE,Fend y'a
1354,UgzoPgV-dh-uKEpChIp4AaABAg,m5V-IK1cEtE,Oh my  emoji_face_without_mouth 
1355,UgidAE9aH5kWy3gCoAEC,m5V-IK1cEtE,That song was already bad enough
1356,UgjfDK4bK1lQbXgCoAEC,m5V-IK1cEtE, emoji_smiling_face_with_heart-eyes 
