,id,Recipient (video or comment),comment
280,UgjxRLOsdO2h5HgCoAEC.8TEitmyANgo8TH3Adu5GL-,UgjxRLOsdO2h5HgCoAEC,"Was, 14 Fans aus Australien? Ich wusste ja nicht, dass Australien überhaupt so viele Einwohner hat. ;)) Andererseits weiß ich, dass ein ""Daumen hoch"" in diesem genannten Land als nicht besonders schicklich gilt (kein Witz!).Lasse mich doch mal teilhaben, um zu verstehen, lieber JM - bin heute saudoof!From owl2owl,Follkaaaaaaaaaaa ;)))))"
281,UghBwR5H1cHyhXgCoAEC,ooS0Hop_zhk,k keep up the good work love it and at 0 51 what class of ship is that and remember  hail the roumlan empire let all fall under the banner of Romulus and remus 
282,UghBwR5H1cHyhXgCoAEC.8SZiUFziySn9-cS8UCVZQW,UghBwR5H1cHyhXgCoAEC,"@Volker400 Ar'kif is one of the Warbird types in Star Trek Online,if I recall correctly."
283,UghBwR5H1cHyhXgCoAEC.8SZiUFziySn8S_denaDJYE,UghBwR5H1cHyhXgCoAEC,"Many thanks, DD, for your fine comment! The ship at 0:51 is the so called ""Ar'Kif class tactical warbird"".Thanks again and best regards to you,Volker L. H. :)"
284,UggXJdfgH8h8E3gCoAEC,ooS0Hop_zhk,is there sheet music
285,UggXJdfgH8h8E3gCoAEC.8SU82rJfFGs8SXYAXkU5jv,UggXJdfgH8h8E3gCoAEC,"Not for the public, Tara."
286,UghRXBfPIM6DOHgCoAEC,ooS0Hop_zhk,Is this in Latin?
287,UghRXBfPIM6DOHgCoAEC.8RH49LnN0Ww8RMr-DgUEx6,UghRXBfPIM6DOHgCoAEC,"Not really, EFJ. This is a kind of ""quasi-latin"".Thanks so much for your question!Best regards to you,Volker L. H. :)"
288,UgiSfUiMm0TJ9HgCoAEC,ooS0Hop_zhk,"when I finally have all 3 scimitar class ships in STO One will be named Mol'Rihan as I have done before, the other two named for D'Tan and Obisek."
289,UgiSfUiMm0TJ9HgCoAEC.8QmD54zprH-8zzCPGNoksI,UgiSfUiMm0TJ9HgCoAEC,Although naming the other two Memory of Ch'Rihan and Memory of Ch'Havran is good too!
290,Uggl-fs2ynt48HgCoAEC,ooS0Hop_zhk,I will say this: Proconsul D'Tan and his followers are people of sterling character!
291,UghzEGdXPqYrMHgCoAEC,ooS0Hop_zhk,And Health to Obisek of the Remans!
292,UggrNu-lAvt8KXgCoAEC,ooS0Hop_zhk,Death to Sela! Death to Hakeev! Death to the Elachi! Health to D'Tan! Prosperity to Mol'Rihan! Prosperity to The Romulan Republic!
293,UggrNu-lAvt8KXgCoAEC.8OEuud5zZ-E98SkYrTu8Yi,UggrNu-lAvt8KXgCoAEC,@Das Vadder  Tal Shiar apologist
294,UggrNu-lAvt8KXgCoAEC.8OEuud5zZ-E98SgNGt8nE-,UggrNu-lAvt8KXgCoAEC,Traitor
295,UggrNu-lAvt8KXgCoAEC.8OEuud5zZ-E8zxEbU3F9_n,UggrNu-lAvt8KXgCoAEC,"Let the Phoenix perch upon our banners as it decorates our flag,clutching lost Romulus and Remus, cradling Mol'Rihan in it's wings."
296,UggrNu-lAvt8KXgCoAEC.8OEuud5zZ-E8pyTiYAibW9,UggrNu-lAvt8KXgCoAEC,"@Bruno LeCathare Don't bank on something ever happening to D'Tan.He is wise as a serpent,yet gentle as a dove. Spock was wise choosing him as his right hand man,much as Jesus Christ was wise in choosing Simon Peter as his right hand man."
297,UggrNu-lAvt8KXgCoAEC.8OEuud5zZ-E8oghRVKI7WI,UggrNu-lAvt8KXgCoAEC,"So say we,......so say we all  emoji_winking_face "
298,UggrNu-lAvt8KXgCoAEC.8OEuud5zZ-E8luWNe3VPk4,UggrNu-lAvt8KXgCoAEC,"The Republic is for now useful as both a rally point and a way to cleaning the house from opportunists and lunatics in the Senate, Army and Intelligence, who would sell their own blood to solanogen scum for a vague promise of Iconian power. Still, those are not ways for our people, and you can bet a new Empire will rise, from Romulans to Romulans, that will carry forward our rightful pride and superiority. D'Tan has been a very useful leader, but if he gets carried too far out with his foreign Federation-inspired idealism, one can foresee he will one day fall ill to an unfortunate and accidental radiation poisoning and deemed permanently incapacitated."
299,UggrNu-lAvt8KXgCoAEC.8OEuud5zZ-E8libQjIMWIt,UggrNu-lAvt8KXgCoAEC,redeagle321  Hell yeah! Payback for destroying Romulus and Remus and for trying to wipe us out for Sela's actions.
300,UggrNu-lAvt8KXgCoAEC.8OEuud5zZ-E8jsPR_9CthF,UggrNu-lAvt8KXgCoAEC,redeagle321 ikr
301,UggrNu-lAvt8KXgCoAEC.8OEuud5zZ-E8jsN5IvG47e,UggrNu-lAvt8KXgCoAEC,And a big fat Plasma torpedo for the Iconians while we're at it!
302,UggrNu-lAvt8KXgCoAEC.8OEuud5zZ-E8hhHTgyLIxM,UggrNu-lAvt8KXgCoAEC,"To echo aragorn...A day may come when the world of the Rihannsu comes crashing down but it is not this day. This day we fight! In the name of all you hold dear on this New Romulus, I bid you stand,men of Romulus and Remus!"
303,UggrNu-lAvt8KXgCoAEC.8OEuud5zZ-E8h7joIxlVbA,UggrNu-lAvt8KXgCoAEC,"You forgot, death to tyranny and tal shiar!"
304,UggrNu-lAvt8KXgCoAEC.8OEuud5zZ-E8_2bo37aOfR,UggrNu-lAvt8KXgCoAEC,"Actually, it was Sela, but it was not intentional."
305,UggrNu-lAvt8KXgCoAEC.8OEuud5zZ-E8YZ3xi0EeZd,UggrNu-lAvt8KXgCoAEC,"Don't forget about Taris. She may have been duped, but she still was responsible for the annihilation of the homeworlds."
306,UggrNu-lAvt8KXgCoAEC.8OEuud5zZ-E8PD051PzGge,UggrNu-lAvt8KXgCoAEC,"And Health to Obisek, Remans are good people too!"
307,Ugh8jXv0U4sPiHgCoAEC,ooS0Hop_zhk,I like this... its good music!
308,Ugh8jXv0U4sPiHgCoAEC.8NkNiXb3QH58Nkc4Sdv-GE,Ugh8jXv0U4sPiHgCoAEC,"Thanks so much, Shep, for your very fine comment!! So happy you enjoyed. I appeciate it!!Best regards to you,Volker L. H. :)"
309,Ughg3wdAgNwmXngCoAEC,ooS0Hop_zhk,Nice to see so many Romulan space ships.
310,Ughg3wdAgNwmXngCoAEC.8NGh5eJ3n9m9iQaycR3Dev,Ughg3wdAgNwmXngCoAEC,NOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOPE
311,Ughg3wdAgNwmXngCoAEC.8NGh5eJ3n9m9-cRR0iPMym,Ughg3wdAgNwmXngCoAEC,@Luis Velázquez the Republic is allied to the Federation and the Klingon empire.
312,Ughg3wdAgNwmXngCoAEC.8NGh5eJ3n9m8pQos1BIbFS,Ughg3wdAgNwmXngCoAEC,Hopefully the next movie they will show more romulan ships and Remus together fighting against the federation or other races  emoji_eagle 
313,Ughg3wdAgNwmXngCoAEC.8NGh5eJ3n9m8NJSN2kgiUf,Ughg3wdAgNwmXngCoAEC,"More than welcome, Björn! :)"
314,Ugi1XL0QiOS-sngCoAEC,ooS0Hop_zhk,"I loved this, again, nice work!"
315,Ugi1XL0QiOS-sngCoAEC.8NAKE0mE9MU8NJSOFBHE3E,Ugi1XL0QiOS-sngCoAEC,"Aaand thanks so much, Nickolas!! :)"
316,UgiL7Qq3O2rqlHgCoAEC,ooS0Hop_zhk,The Romulan Space Fleet March & The Romulan Anthem are excellent for listening to while I'm studying. Thanks for these xx
317,UghJozFQZbTp43gCoAEC,ooS0Hop_zhk,Excuse me sir/mam/attack helicopter do you have super powers? Because this is some badass music
318,UghJozFQZbTp43gCoAEC.8MIUUa-k72J8MIn2hjHuYB,UghJozFQZbTp43gCoAEC,"ThaaaaanX(XXL) so much for your badass comment! ;)))))I appeciate it!Best regards to you,Volker L. H. :)"
319,Ugh5092p5_pDLngCoAEC,ooS0Hop_zhk,Now do one with actual Romulan! <:http://www.rihan.org/drupal/lessons/introduction
320,Ugh5092p5_pDLngCoAEC.8Eut8N880mz8LCLzh3xq1e,Ugh5092p5_pDLngCoAEC,YES!
321,Uggmu4TVsUBQlXgCoAEC,ooS0Hop_zhk,Borg is the best
322,UgjpLzaVI9cvq3gCoAEC,ooS0Hop_zhk,wanna hear a starfleet march
323,UgjpLzaVI9cvq3gCoAEC.8Ek68pY-UzR8fmfhQH2rdb,UgjpLzaVI9cvq3gCoAEC,Sure!
324,Ugh8CAyT5goHg3gCoAEC,ooS0Hop_zhk,"Ok so I'm not a huge Star Trek fan and I don't know the background to any of these cultures but can someone tell me why Remus and Romulus are so important for this species? Last time I checked, the Roman Empire didn't expand into space (unfortunately)"
325,Ugh8CAyT5goHg3gCoAEC.8D71PiUcPXH8Imbu4w28oA,Ugh8CAyT5goHg3gCoAEC,hi
326,Ugh8CAyT5goHg3gCoAEC.8D71PiUcPXH8ImbqvU40ST,Ugh8CAyT5goHg3gCoAEC,j
327,Ugh8CAyT5goHg3gCoAEC.8D71PiUcPXH8HNm15QwYoC,Ugh8CAyT5goHg3gCoAEC,"+Bini Farmer Actually Romulus (Ch'Rihan in the Romulan language) and Remus (Ch'Havran) are two separate planets in the same star system. Like Earth and Mars. Only Romulus and Remus orbit close enough to each other that either one can be easily seen (continents, oceans and all) from the other's surface."
328,Ugh8CAyT5goHg3gCoAEC.8D71PiUcPXH8ETrdkKLufN,Ugh8CAyT5goHg3gCoAEC,"Romulus is the name for their home world, and Remus is its moon."
329,Ugh8CAyT5goHg3gCoAEC.8D71PiUcPXH8DPOFkT2hhh,Ugh8CAyT5goHg3gCoAEC,"+Superorganismus Romulus is the English name of the primary planet of the Romulan Star Empire (no connection to the Romans), and Remus is another inhabited planet in the same system. They're known in Romulan (in Volker's songs, at least) as ""Rihan"" and ""Havran""."
330,Ughe9pTpiIEaU3gCoAEC,ooS0Hop_zhk,What is the melody?
331,Ughe9pTpiIEaU3gCoAEC.8C7jRoZgKIm8C8-0ROBmwj,Ughe9pTpiIEaU3gCoAEC,"+41st Omega No, I'm so sorry, dear 41st Omega. There is no sort of ""playback"" or instrumental version without the song text.Btw, many thanks for your interest!!Best regards to you,Volker H. :)"
332,Ughe9pTpiIEaU3gCoAEC.8C7jRoZgKIm8C7tfJuBqk0,Ughe9pTpiIEaU3gCoAEC,@Volker400 Is there any way I could acquire it without the words?
333,Ughe9pTpiIEaU3gCoAEC.8C7jRoZgKIm8C7rjSc5Vdd,Ughe9pTpiIEaU3gCoAEC,+41st Omega It's completely composed (partially improvised!) by myself!!
334,Ugj9U3Khb3GBQngCoAEC,ooS0Hop_zhk,"Why is it that the Romulans speak a language related to Latin?  I would think since the R. appear superficiallyas a mix of Arab and East-Siberian (=American Indian), only with pointed ears and a bit of bony structure on the forehead, wouldn't a fitting language for them be an adaptation of a mix of Arabic and Nivkh, the languageof a tribe that lives on the island of Sakhalin?"
335,Ugj9U3Khb3GBQngCoAEC.8BZDfAWwWL_8BZc5aEaV4D,Ugj9U3Khb3GBQngCoAEC,"+statinskill The ""Romulans"" are a fictional species, and they're a kind of substrate of the old roman mythology (think of the names ""Romulus"" and ""Remus""!)Please have a look at: https://en.wikipedia.org/wiki/Romulus_and_Remusand you'll find out, why this song is made at a 50 % of a sort of latin!Many thanks for your comment!Best regards,Volker H. :)"
336,UgiHLRpqihT2T3gCoAEC,ooS0Hop_zhk,"How does one marches in space, though?"
337,UgiHLRpqihT2T3gCoAEC.896qCP20Q2b8C6EIdRJ41L,UgiHLRpqihT2T3gCoAEC,+Sir Krzysztof obviously marching in ships from quarters to battle stations
338,UgiHLRpqihT2T3gCoAEC.896qCP20Q2b896zVysnllp,UgiHLRpqihT2T3gCoAEC,+Sir Krzysztof  Marches take place almost always on planets - in this case on &quot;Romulus&quot; or &quot;Remus&quot; independent from being in space. There exist lots of marches for the Air Forces in different countries. Naturally they do not play marches in an aeroplane or jet - normally - but it's possible.
339,Ughzimd54ebfI3gCoAEC,ooS0Hop_zhk,"the warbird at 0:35 is upside down. It's a T'varo bird-of-prey, Reman designed."
340,Ughzimd54ebfI3gCoAEC.87mTXlbUKN79J0xgHRZuRw,Ughzimd54ebfI3gCoAEC,Tough lil ship!
341,Ughzimd54ebfI3gCoAEC.87mTXlbUKN78RoRDN3ZEEo,Ughzimd54ebfI3gCoAEC,Remans are a warp capable specie.
342,Ughzimd54ebfI3gCoAEC.87mTXlbUKN78NqiP98e8XG,Ughzimd54ebfI3gCoAEC,but remans were the slaves of the strong immortal Romulan Star Empire!
343,Ugi-6kLAUwLQqHgCoAEC,ooS0Hop_zhk,Makes me want to go out and launch a few photon torpedoes!!
344,Ugi-6kLAUwLQqHgCoAEC.85JMUNM8WsM8zzCBphzXfX,Ugi-6kLAUwLQqHgCoAEC,"@Flathead Gg244 Heavy Plasma Torpedoes even better,look like V'Ger weapon shots"
345,Ugi-6kLAUwLQqHgCoAEC.85JMUNM8WsM8yk1rAA0tTS,Ugi-6kLAUwLQqHgCoAEC,@Flathead Gg244 even better Quantum torpedoes
346,Ugi-6kLAUwLQqHgCoAEC.85JMUNM8WsM8KYCZXW-xkr,Ugi-6kLAUwLQqHgCoAEC,Better plasma torpedoes
347,Ugjvy0gj-iCuNHgCoAEC,ooS0Hop_zhk,Your music is very professional i really like it listening it to it for hours you should be producing major motion soundtracks
348,Ugjvy0gj-iCuNHgCoAEC.84piM04c-4d7-KiFVaKm0r,Ugjvy0gj-iCuNHgCoAEC,"+Commander Katarn ThanX(XXL) so much, Commander Katarn! I really appreciate your comment! Shure I could do eventually some major soundtracks, but I think, there is no need for the film- industry. They have their own composers - since years.Many, many thanks again, dear C.K. and the very best regards to you,Volker H. :)"
349,UgiOqCKjW-VndXgCoAEC,ooS0Hop_zhk,"This is how the Romulans in STO should have been! That's the way I envisioned them., anyways. People seem content with Republic/Rebel Alliance Fed 2.0."
350,UgiOqCKjW-VndXgCoAEC.84S0HlUicrt87dqgHSX6iq,UgiOqCKjW-VndXgCoAEC,"+MandaGirl  The Romulans should've been a third party that does its own thing and fights/teams up with either the Feds or the Klingons when their interests align. Instead, you've got the Romulan Republic which is allied to both of them and the neo-RSE which is a puppet of the Iconians and made out to suck as much as possible PLUS Romulus is destroyed. Not the ideal setting......."
351,UgiOqCKjW-VndXgCoAEC.84S0HlUicrt7-H2Ol0PKhU,UgiOqCKjW-VndXgCoAEC,"+MandaGirl Thanks again, dea MandaGirl!! I appreciate it very much!!"
352,Ugj6Eyattap9tHgCoAEC,ooS0Hop_zhk,Great job with the video volker. Do you think you might do a Klingon version? Thanks.
353,Ugj6Eyattap9tHgCoAEC.84QhkblsW7q7-QcQUiPcuN,Ugj6Eyattap9tHgCoAEC,+American2all I will do my very best. Thanks so much!!
354,Ugj6Eyattap9tHgCoAEC.84QhkblsW7q7-NevhE5lRR,Ugj6Eyattap9tHgCoAEC,"+Volker400 No problem. You keep making them, I'll keep watching them."
355,Ugj6Eyattap9tHgCoAEC.84QhkblsW7q7-KvhU_Y6RB,Ugj6Eyattap9tHgCoAEC,"+American2all Thanks so much, America2all! I'm honest to you:actually the ""Klingon-Space-Fleet March"" was planned (the melody is ready - completely) months before I do the ""Romulan March"". But there are no lyrics at the time. But it will be one of the next projects, I can do!Thanks again!Best regards,Volker H. :)"
356,UghhTL2FlOGtxHgCoAEC,ooS0Hop_zhk,Romulus et Remus aeterna!
357,UghhTL2FlOGtxHgCoAEC.83yPdKbDvNi7-NxdH0-ucG,UghhTL2FlOGtxHgCoAEC,+Volker400 You are welcome my friend. Keep up the good work!
358,UghhTL2FlOGtxHgCoAEC.83yPdKbDvNi7-MOX045uZG,UghhTL2FlOGtxHgCoAEC,"+HisHolyMajesty  Thanks so much, HHMajesty!! I'm very happy you enjoyed!!Best regards,Volker H. :)"
359,UgjyWdmbq2vuqHgCoAEC,ooS0Hop_zhk,Glad to see you're making Star Trek songs again! ;)
360,UgiEvy601cUneXgCoAEC,ooS0Hop_zhk,Cool!!!
361,Ugh_Q9iofD-j93gCoAEC,ooS0Hop_zhk,Awesome!!! I really like this expanded Romulan vocabulary ;).
362,UggO3UYHEWP8wXgCoAEC,ooS0Hop_zhk,Very exciting battle March. Hail the great Romulan Star Empire.
363,UggO3UYHEWP8wXgCoAEC.8311YvPyuGm9id_lVLkaef,UggO3UYHEWP8wXgCoAEC,AYE
364,UggO3UYHEWP8wXgCoAEC.8311YvPyuGm8qkGOb1CyJr,UggO3UYHEWP8wXgCoAEC,@The Admiral You have to admit the empire did have some kick-ass music though
365,UggO3UYHEWP8wXgCoAEC.8311YvPyuGm8Eut2vH7s_U,UggO3UYHEWP8wXgCoAEC,Pfft! <SPOILER ALERT>You get rekt by the Romulan Republic.
366,UggO3UYHEWP8wXgCoAEC.8311YvPyuGm7-QGUGhJ9wq,UggO3UYHEWP8wXgCoAEC,@Daniel Darcey Amen!!!
367,UghYVD13QXBeQngCoAEC,ooS0Hop_zhk,Fake Latin FTW?
368,UghYVD13QXBeQngCoAEC.82JeyWrmiBI8_yASyVe37u,UghYVD13QXBeQngCoAEC,"It sounds very close to Latin or a dialect thereof, so it has to be intentional."
369,UghYVD13QXBeQngCoAEC.82JeyWrmiBI7-H4E4ZKTrI,UghYVD13QXBeQngCoAEC,"@Badjoke Maker Yes, mostly, but not completely. ;)"
370,UghLtfCKlcIuH3gCoAEC,ooS0Hop_zhk,This sounds like it would be more at home on Cardassia
371,UghLtfCKlcIuH3gCoAEC.81GfzALUujV8Cac0Mv1QBj,UghLtfCKlcIuH3gCoAEC,"+supajasiu  Well, the Romulans are a lot like the Cardassians in mindset so it shouldn't be surprising that this sounds like a Cardassian theme."
372,Ugjrt4NUief8rHgCoAEC,ooS0Hop_zhk,Instrumental version plz?
373,UghH5Q6OSb44YHgCoAEC,ooS0Hop_zhk,"thank you for your great work, new content related to the Romulans makes mealways happy"
374,UghH5Q6OSb44YHgCoAEC.80BJO3IbpQQ9iQax9YFmKM,UghH5Q6OSb44YHgCoAEC,I think he should do an anti-Starfleet march next.
375,UghH5Q6OSb44YHgCoAEC.80BJO3IbpQQ7-L7Wt6SAIL,UghH5Q6OSb44YHgCoAEC,"@Benjamin Jeckel Ganz vielen Dank, Ben!! Die Romulaner sind auch meine Favoriten!!LG aus NRW/OWLVolker H. :)"
376,UgjJgF-rychQ9ngCoAEC,ooS0Hop_zhk,These songs make me frenzy haha. I'm ready to battle against the enemies of Romulus!
377,UgjJgF-rychQ9ngCoAEC.8041G_-Ylcs86RSVmPzgSj,UgjJgF-rychQ9ngCoAEC,+Volker400 This song gets me into a frenzy too and makes me want to go out and fight against the enemies of Romulus /especially the Klingons/!
378,UgjJgF-rychQ9ngCoAEC.8041G_-Ylcs7-KtlOefyMn,UgjJgF-rychQ9ngCoAEC,"@Legit Gamers Ha ha, I'm so happy, you appreciate it!! ;)))"
379,UggvasTCpfnpTHgCoAEC,ooS0Hop_zhk,"I love your hand made language for the romulans and all, but hear me out...It would be more than epic if you could you create anthem using the Rihannsu Language from Diane Duane books "" Rihannsu: The Bloodwing Voyages "". These guys have done most of the leg work: http://www.rihan.org/drupal/"
380,UggvasTCpfnpTHgCoAEC.80-yyD49JJT7-KinFfawQ0,UggvasTCpfnpTHgCoAEC,"@Teacon Delongus Many, many thanks, dear Teacon!! I appreciate it! But the music ""was"" and ""is"" for me the most important factor, never a fictional(!!) language!!Also, we should not forget, that ""STAR TREK"" is nothing more than entertainment and fantasy!!PARAMOUNT PICTURES is an immense large entertainment industry, which gets a lot of money for it!!For example: How would we, btw, pronounce (for example) the Romulan language? In an English-, German-, Indonesian-, Italian-, Russian-, Latin-, Dutch-accent? There will be no answer...I've ""closed"" the ""chapter""of ""STAR TREK-languages"" since years (btw, I know STAR TREK since 1972!!)So, we have Klingonese, Romulan, Vulcan...and where are the other languages? Tholian, Fabrini, Melcotes, Gorn, Bajoran, Edosian, Kazon, Organian, Reman(!), Tellarite, Cardassian and so on...If we were really consistent, we would take into account ALL languages of the STAR TREK universe!We shouldn't take it too seriously, I think!! ;)Nethertheless, many thanks for your fine comment, ...Best regards,Volker H. :)"
381,Ugg1BTewtT_7H3gCoAEC,ooS0Hop_zhk,"Fun video, sounds a little like Latin to me- especially in the spelling of the words in it,,, presumably that is intentional."
382,Ugg1BTewtT_7H3gCoAEC.8-GF3RQxVF77-yZLH_d16p,Ugg1BTewtT_7H3gCoAEC,"Looking forward to what you do next, Sir!"
383,Ugg1BTewtT_7H3gCoAEC.8-GF3RQxVF77-fMV5fCgjW,Ugg1BTewtT_7H3gCoAEC,"@chissstardestroyer Many many thanks, Chiss! I'll see forward. :)"
384,Ugg1BTewtT_7H3gCoAEC.8-GF3RQxVF77-df8ZnGKAq,Ugg1BTewtT_7H3gCoAEC,"I'd like to see those, as well as the Borg, the Terran Empire, and lesser known races like the Lyrans, Hydrans, Gorn, Tholians, and other Star Trek nationstates (such as the Lyran Democratic Republic- a break-away state from the Lyran Star Empire), the Mirak Star League, the Interstellar Consortium, and others as well.You, Sir, are brilliant for Star Trek Nationstate videos- keep it up!Signed:Chiss Stardestroyer."
385,Ugg1BTewtT_7H3gCoAEC.8-GF3RQxVF77-cgwUgMaxU,Ugg1BTewtT_7H3gCoAEC,"@chissstardestroyer Thanks soooooo much, chissstardestroyer!  Very good idea to do a Cardassian march, evt. also to the Ferengi (a very funny march, I think) or Bajorans? I'll think about it...Many thanks again, chis.!!Best regards,Volker (spoken ""Follka"" in English, btw...hehe...;)))))"
386,Ugg1BTewtT_7H3gCoAEC.8-GF3RQxVF77-Zu_PLFL6A,Ugg1BTewtT_7H3gCoAEC,"I look forward to listening to the next ""Star Trek Fleet March"" of yours, and you might also try on for the Cardassian Union too.Why not do one per Star Trek nation as well?I frankly love the idea of this video, and the other videos.Sincerely;Chissstardestroyer."
387,Ugg1BTewtT_7H3gCoAEC.8-GF3RQxVF77-YzKgZnR8E,Ugg1BTewtT_7H3gCoAEC,"@chissstardestroyer Many thanks again, dear C.! The most important factor especially to this music was to compose a ""catchy"" melody! A melody that everybody can sing. Btw, hope I can ""publish"" (eventually) the ""Klingon Space Fleet March"" the next days (or weeks...I don't know), which has also an extremely catchy melody.Best regards and many thanks to you,Volker H. :)"
388,Ugg1BTewtT_7H3gCoAEC.8-GF3RQxVF77-X90-_IyoN,Ugg1BTewtT_7H3gCoAEC,"Excellent! I do enjoy National Anthems of sci-fi races, though. And this is masterful."
389,Ugg1BTewtT_7H3gCoAEC.8-GF3RQxVF77-NYQ6VGePk,Ugg1BTewtT_7H3gCoAEC,@chissstardestroyer More than welcome!! ;)
390,Ugg1BTewtT_7H3gCoAEC.8-GF3RQxVF77-Mi_55VZzq,Ugg1BTewtT_7H3gCoAEC,"Yes, the Romulan Empire WAS probably based on the Roman Empire, so it only makes sense that the language would resemble Latin.I am a long passionate student of history, and I do love sci-fi fanfic- especially involving history.A surprising number of ""Romulan National Anthems"" are based on Latin- so it only makes sense, well, that and the fact that the Rihannsu typically utilize Roman Archetexture in their buildings.It's a true delight to get things right- thanks. And thanks for telling me the truth about it too. (that's worth more than any amount of praise to me)."
391,Ugg1BTewtT_7H3gCoAEC.8-GF3RQxVF77-IUZdDWHi2,Ugg1BTewtT_7H3gCoAEC,"@chissstardestroyer You're absolutely right, chissstardestroyer!That was intention!!Many thanks for your fine comment!Best regards,Volker H. ;)"
392,UgikyaaILWeh-XgCoAEC,ooS0Hop_zhk,I absolutely love this!  And I'm very glad to see that you're uploading new stuff again.  ^_^
393,UgikyaaILWeh-XgCoAEC.8-AG6J-r9jn7-I2A4vmDaS,UgikyaaILWeh-XgCoAEC,I'm in the same boat.  I think we have similar taste.
394,UgikyaaILWeh-XgCoAEC.8-AG6J-r9jn7-HoDnDIwj5,UgikyaaILWeh-XgCoAEC,"@RebeccaETripp Many thanks again, dear Rebecca!! Although I don't like such ""march-music"", it makes so much fun to compose and play it then nethertheless. It's pure fun, nothing more. :)))))Yours,Volker ;)))))"
395,Ughf1JbKYHObD3gCoAEC,ooS0Hop_zhk,Ein fantastisch Video! Gut Arbeit!
396,Ughf1JbKYHObD3gCoAEC.8-17bLtvsQE7-I0X6OgiN8,Ughf1JbKYHObD3gCoAEC,"@Saiyan48 Vielen Dank, Saiyan!! Ich habe mich über Deinen Kommentar sehr gefreut!! I appreciate it very much!Best regards,Volker H. ;)"
397,Ugj6j2MkUnE8HXgCoAEC,ooS0Hop_zhk,"greatly perfect, i wish the idiots from star trek online's dev team could understand what means romulan passion and discipline to use such great soundtracks instead that crap ones they currently use"
398,Ugj6j2MkUnE8HXgCoAEC.7zXd-8G3brl7-OiQh_ZHTs,Ugj6j2MkUnE8HXgCoAEC,"@Correio do Rio Midia de verdade I'm deeply honoured, dear Roger!! Thanks so much again!!"
399,Ugj6j2MkUnE8HXgCoAEC.7zXd-8G3brl7-Oe_EOlBtr,Ugj6j2MkUnE8HXgCoAEC,"@Volker400 Yes, it is.   I'm a reporter on a digital news page on facebook, sorry for post withe the news login, LOLIn fact, if there is no romulans, there is nothing for me on star trek.This march is a master piece!!!Keep doing your great music work, its a treasure for us allRegards,Roger"
400,Ugj6j2MkUnE8HXgCoAEC.7zXd-8G3brl7-MNgbvoHHB,Ugj6j2MkUnE8HXgCoAEC,"@Correio do Rio Midia de verdade Many, many thanks to you, Correio, for your very fine comment!! I appreciate it so much! The main musical point especially to this piece of music was - as ever - to make it very catchy! My favorite fictional species of STAR TREK  are the Romulans (as you do - I think ;)))Many thanks again, dear Correio, again!!Best regards,Volker H. ;)"
401,UgghCadFP4g5LHgCoAEC,ooS0Hop_zhk,"Ich frage mich wie D´tan so viele Verräter zusammenkarren konnte... Wenn man beim täglichen Drill diese Musik vorspielen würde, würde ich sogar auf Sold verzichten um in diesem Militär dienen zu dürfen :) Klasse Arbeit!"
402,UgghCadFP4g5LHgCoAEC.7-H0Z7-RFN47-P_6aOW8GH,UgghCadFP4g5LHgCoAEC,"@Das Vadder Vielen Dank, Das Vadder! Jetzt kenne ich fast die ganze romulanische ""Historie"". ;)))LGVolker H. ;)"
403,UgghCadFP4g5LHgCoAEC.7-H0Z7-RFN47-MypykzDFW,UgghCadFP4g5LHgCoAEC,"@Volker400 Also ich bin froh, dass da ein romulanischer Marsch draus wurde. Ich weiß nicht ob zu dem Verständnis von Ehre, Krieg und Militär der Klingonen ein Marsch so richtig passen würde. (Mal abgesehen davon, dass alles, was mit ""romulanisch"" tituliert wird immer besser ist als die Produkte der ""Konkurrenzvölker xD)D´tan war der kleine Junge in Spocks Dissidentengruppe auf Romulus in Star Trek -TNG und in der erweiterten Storyline von Star Trek Online der Anführer der romulanischen Republik, die nach der Zerstörung Romulus` die Völker der Remaner und Romulaner vereint hat und sich permanent den Befehlen der nach wie vor existierenden imperialen Ordnung und damit dem Tal Shiar und der Kaiserin Sela (Tochter von Tasha Yar; ebenfalls TNG) widersetzt."
